id,gender,car,owns_house,edutp,houtp,age,has_mobilephone,has_phone,inc,inctp,wkphone,email,occyp,year_employed,chldno,famtp,famsize,begin_month,target,statementdate
*,M,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[185.4, 202.5[",Working,0,0,*,"[10.0, 11.9[",2,Married,4,-60,0,12/2/16
*,M,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[185.4, 202.5[",Working,0,0,*,"[10.0, 11.9[",2,Married,4,-25,0,12/1/19
*,M,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[185.4, 202.5[",Working,0,0,*,"[10.0, 11.9[",2,Married,4,-3,0,12/11/20
*,M,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[185.4, 202.5[",Working,0,0,*,"[10.0, 11.9[",2,Married,4,-54,0,12/8/16
*,M,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[185.4, 202.5[",Working,0,0,*,"[10.0, 11.9[",2,Married,4,-52,0,12/10/16
*,M,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[185.4, 202.5[",Working,0,0,*,"[10.0, 11.9[",2,Married,4,-41,0,12/9/17
*,M,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[185.4, 202.5[",Working,0,0,*,"[10.0, 11.9[",2,Married,4,-60,0,12/2/16
*,M,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[185.4, 202.5[",Working,0,0,*,"[10.0, 11.9[",2,Married,4,-52,0,12/10/16
*,M,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[185.4, 202.5[",Working,0,0,*,"[10.0, 11.9[",2,Married,4,-25,0,12/1/19
*,M,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[185.4, 202.5[",Working,0,0,*,"[10.0, 11.9[",2,Married,4,-26,0,12/12/18
*,M,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[185.4, 202.5[",Working,0,0,*,"[10.0, 11.9[",2,Married,4,-39,0,12/11/17
*,M,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[185.4, 202.5[",Working,0,0,*,"[10.0, 11.9[",2,Married,4,-38,0,12/12/17
*,M,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[207.0, 227.3[",Commercial associate,1,0,*,"[10.0, 11.9[",1,Married,3,-51,0,12/11/16
*,M,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[207.0, 227.3[",Commercial associate,1,0,*,"[10.0, 11.9[",1,Married,3,-30,0,12/8/18
*,M,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[207.0, 227.3[",Commercial associate,1,0,*,"[10.0, 11.9[",1,Married,3,-6,0,12/8/20
*,M,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[207.0, 227.3[",Commercial associate,1,0,*,"[10.0, 11.9[",1,Married,3,-38,0,12/12/17
*,M,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[207.0, 227.3[",Commercial associate,1,0,*,"[10.0, 11.9[",1,Married,3,-8,0,12/6/20
*,M,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[207.0, 227.3[",Commercial associate,1,0,*,"[10.0, 11.9[",1,Married,3,-51,0,12/11/16
*,M,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[207.0, 227.3[",Commercial associate,1,0,*,"[10.0, 11.9[",1,Married,3,-28,0,12/10/18
*,M,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[207.0, 227.3[",Working,0,0,*,"[10.0, 11.9[",0,Married,2,-34,0,12/4/18
*,M,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[207.0, 227.3[",Working,0,0,*,"[10.0, 11.9[",0,Married,2,-6,0,12/8/20
*,M,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[207.0, 227.3[",Working,0,0,*,"[10.0, 11.9[",0,Married,2,-14,0,12/12/19
*,M,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[207.0, 227.3[",Working,0,0,*,"[10.0, 11.9[",0,Married,2,-9,0,12/5/20
*,M,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[207.0, 227.3[",Working,0,0,*,"[10.0, 11.9[",0,Married,2,-34,0,12/4/18
*,M,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[207.0, 227.3[",Working,0,0,*,"[10.0, 11.9[",0,Married,2,-20,0,12/6/19
*,M,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[207.0, 227.3[",Commercial associate,1,0,*,"[10.0, 11.9[",0,Married,2,-4,0,12/10/20
*,M,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[207.0, 227.3[",Commercial associate,1,0,*,"[10.0, 11.9[",0,Married,2,-42,0,12/8/17
*,M,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[207.0, 227.3[",Commercial associate,0,1,*,"[10.0, 11.9[",0,Married,2,-53,0,12/9/16
*,M,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[207.0, 227.3[",Commercial associate,0,1,*,"[10.0, 11.9[",0,Married,2,-7,0,12/7/20
*,M,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[207.0, 227.3[",Working,0,0,*,"[10.0, 11.9[",0,Married,2,-60,0,12/2/16
*,M,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[207.0, 227.3[",Working,0,0,*,"[10.0, 11.9[",0,Married,2,-50,0,12/12/16
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[207.0, 227.3[",Working,0,0,*,"[10.0, 11.9[",0,Married,2,-45,0,12/5/17
*,M,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[207.0, 227.3[",Working,0,0,*,"[10.0, 11.9[",0,Married,2,-56,0,12/6/16
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[207.0, 227.3[",Commercial associate,0,0,*,"[10.0, 11.9[",0,Married,2,-12,0,12/2/20
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[207.0, 227.3[",Commercial associate,0,0,*,"[10.0, 11.9[",0,Married,2,-43,0,12/7/17
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[207.0, 227.3[",Commercial associate,0,0,*,"[10.0, 11.9[",0,Married,2,-43,0,12/7/17
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[207.0, 227.3[",Commercial associate,0,0,*,"[10.0, 11.9[",0,Married,2,-41,0,12/9/17
*,M,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[229.5, 254.7[",Working,0,0,*,"[10.0, 11.9[",1,Married,3,-18,0,12/8/19
*,M,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[229.5, 254.7[",Working,0,0,*,"[10.0, 11.9[",1,Married,3,-51,0,12/11/16
*,M,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[229.5, 254.7[",Working,0,0,*,"[10.0, 11.9[",1,Married,3,-21,0,12/5/19
*,M,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[229.5, 254.7[",Working,0,0,*,"[10.0, 11.9[",1,Married,3,-32,0,12/6/18
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[229.5, 254.7[",Working,0,0,*,"[10.0, 11.9[",0,Married,2,-4,0,12/10/20
*,M,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[256.5, 283.5[",Working,1,0,*,"[10.0, 11.9[",1,Married,3,-4,0,12/10/20
*,M,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[256.5, 283.5[",Working,1,0,*,"[10.0, 11.9[",1,Married,3,-2,0,12/12/20
*,M,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[256.5, 283.5[",Working,1,0,*,"[10.0, 11.9[",1,Married,3,-4,0,12/10/20
*,M,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[256.5, 283.5[",Commercial associate,0,0,*,"[10.0, 11.9[",2,Married,4,-23,0,12/3/19
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[256.5, 283.5[",Commercial associate,0,0,*,"[10.0, 11.9[",0,Married,2,-7,0,12/7/20
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[256.5, 283.5[",Commercial associate,0,0,*,"[10.0, 11.9[",0,Married,2,-10,0,12/4/20
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[256.5, 283.5[",Commercial associate,0,0,*,"[10.0, 11.9[",0,Married,2,-51,0,12/11/16
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[288.0, 328.5[",Working,0,0,*,"[10.0, 11.9[",1,Married,3,-2,0,12/12/20
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[288.0, 328.5[",Working,0,0,*,"[10.0, 11.9[",1,Married,3,-30,0,12/8/18
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[288.0, 328.5[",Working,0,0,*,"[10.0, 11.9[",1,Married,3,-48,0,12/2/17
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[288.0, 328.5[",Working,0,0,*,"[10.0, 11.9[",1,Married,3,-41,0,12/9/17
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[288.0, 328.5[",Working,0,0,*,"[10.0, 11.9[",1,Married,3,-47,0,12/3/17
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[288.0, 328.5[",Working,0,0,*,"[10.0, 11.9[",1,Married,3,-39,0,12/11/17
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[288.0, 328.5[",Working,0,0,*,"[10.0, 11.9[",1,Married,3,-22,0,12/4/19
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[288.0, 328.5[",Working,0,0,*,"[10.0, 11.9[",1,Married,3,-32,0,12/6/18
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[288.0, 328.5[",Working,0,0,*,"[10.0, 11.9[",1,Married,3,-9,0,12/5/20
*,F,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[288.0, 328.5[",Working,0,0,*,"[10.0, 11.9[",2,Married,4,-59,0,12/3/16
*,F,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[288.0, 328.5[",Working,0,0,*,"[10.0, 11.9[",2,Married,4,-23,0,12/3/19
*,F,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[288.0, 328.5[",Working,0,0,*,"[10.0, 11.9[",2,Married,4,-46,0,12/4/17
*,M,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[333.0, 373.5[",Commercial associate,1,0,*,"[10.0, 11.9[",1,Married,3,-14,0,12/12/19
*,M,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[333.0, 373.5[",Commercial associate,1,0,*,"[10.0, 11.9[",1,Married,3,-32,0,12/6/18
*,M,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[333.0, 373.5[",Commercial associate,1,0,*,"[10.0, 11.9[",1,Married,3,-31,0,12/7/18
*,M,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[333.0, 373.5[",Commercial associate,1,0,*,"[10.0, 11.9[",1,Married,3,-58,0,12/4/16
*,M,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[333.0, 373.5[",Commercial associate,1,0,*,"[10.0, 11.9[",1,Married,3,-46,0,12/4/17
*,M,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[333.0, 373.5[",Commercial associate,1,0,*,"[10.0, 11.9[",1,Married,3,-13,0,12/1/20
*,M,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[333.0, 373.5[",Commercial associate,1,0,*,"[10.0, 11.9[",1,Married,3,-49,0,12/1/17
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[54.0, 72.0[",Working,1,0,*,"[10.0, 11.9[",0,Married,2,-9,0,12/5/20
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[54.0, 72.0[",Working,1,0,*,"[10.0, 11.9[",0,Married,2,-52,0,12/10/16
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[54.0, 72.0[",Working,1,0,*,"[10.0, 11.9[",0,Married,2,-52,0,12/10/16
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[54.0, 72.0[",Working,1,0,*,"[10.0, 11.9[",0,Married,2,-42,0,12/8/17
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[54.0, 72.0[",Working,1,0,*,"[10.0, 11.9[",0,Married,2,-1,0,12/1/21
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[54.0, 72.0[",Working,1,0,*,"[10.0, 11.9[",0,Married,2,-49,0,12/1/17
*,M,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[73.4, 90.0[",Working,0,0,*,"[10.0, 11.9[",1,Married,3,-9,0,12/5/20
*,M,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[73.4, 90.0[",Working,0,0,*,"[10.0, 11.9[",1,Married,3,-11,0,12/3/20
*,M,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[73.4, 90.0[",Working,0,0,*,"[10.0, 11.9[",1,Married,3,-37,0,12/1/18
*,M,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[73.4, 90.0[",Working,0,0,*,"[10.0, 11.9[",1,Married,3,-41,0,12/9/17
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[73.4, 90.0[",Working,0,0,*,"[10.0, 11.9[",0,Married,2,-24,0,12/2/19
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[73.4, 90.0[",Working,0,0,*,"[10.0, 11.9[",0,Married,2,-54,0,12/8/16
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[73.4, 90.0[",Working,0,0,*,"[10.0, 11.9[",0,Married,2,-6,0,12/8/20
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[73.4, 90.0[",Working,0,0,*,"[10.0, 11.9[",0,Married,2,-15,0,12/11/19
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[73.4, 90.0[",Working,0,0,*,"[10.0, 11.9[",0,Married,2,-19,0,12/7/19
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[73.4, 90.0[",Working,0,0,*,"[10.0, 11.9[",0,Married,2,-30,0,12/8/18
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[73.4, 90.0[",Working,0,0,*,"[10.0, 11.9[",0,Married,2,-33,0,12/5/18
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[73.4, 90.0[",Working,0,0,*,"[10.0, 11.9[",0,Married,2,-11,0,12/3/20
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[73.4, 90.0[",Working,0,0,*,"[10.0, 11.9[",0,Married,2,-13,0,12/1/20
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,1.0,"[73.4, 90.0[",Working,0,0,*,"[10.0, 11.9[",0,Married,2,-33,0,12/5/18
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[73.4, 90.0[",Working,0,1,*,"[10.0, 11.9[",1,Married,3,-34,0,12/4/18
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[73.4, 90.0[",Working,0,1,*,"[10.0, 11.9[",1,Married,3,-34,0,12/4/18
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[73.4, 90.0[",Working,0,1,*,"[10.0, 11.9[",1,Married,3,-59,0,12/3/16
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[73.4, 90.0[",Working,0,1,*,"[10.0, 11.9[",1,Married,3,-34,0,12/4/18
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[73.4, 90.0[",Working,0,1,*,"[10.0, 11.9[",1,Married,3,-53,0,12/9/16
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[73.4, 90.0[",Working,0,1,*,"[10.0, 11.9[",1,Married,3,-58,0,12/4/16
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[73.4, 90.0[",Working,0,1,*,"[10.0, 11.9[",1,Married,3,-20,0,12/6/19
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[41.0, 50.0[",1.0,0.0,"[73.4, 90.0[",Working,0,1,*,"[10.0, 11.9[",1,Married,3,-14,0,12/12/19
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[51.0, 60.0[",1.0,0.0,"[101.3, 99.0[",Working,0,0,*,"[10.0, 11.9[",0,Married,2,-34,0,12/4/18
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[51.0, 60.0[",1.0,0.0,"[101.3, 99.0[",Working,0,0,*,"[10.0, 11.9[",0,Married,2,-51,0,12/11/16
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[51.0, 60.0[",1.0,0.0,"[101.3, 99.0[",Working,0,0,*,"[10.0, 11.9[",0,Married,2,-50,0,12/12/16
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[51.0, 60.0[",1.0,0.0,"[101.3, 99.0[",Working,0,0,*,"[10.0, 11.9[",0,Married,2,-10,0,12/4/20
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[51.0, 60.0[",1.0,0.0,"[101.3, 99.0[",Working,0,0,*,"[10.0, 11.9[",0,Married,2,-47,0,12/3/17
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[51.0, 60.0[",1.0,0.0,"[101.3, 99.0[",Working,0,0,*,"[10.0, 11.9[",0,Married,2,-51,0,12/11/16
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[51.0, 60.0[",1.0,0.0,"[101.3, 99.0[",Working,0,0,*,"[10.0, 11.9[",0,Married,2,-14,0,12/12/19
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[51.0, 60.0[",1.0,0.0,"[101.3, 99.0[",Working,0,0,*,"[10.0, 11.9[",0,Married,2,-47,0,12/3/17
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[51.0, 60.0[",1.0,0.0,"[101.3, 99.0[",Working,0,0,*,"[10.0, 11.9[",0,Married,2,-5,0,12/9/20
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[51.0, 60.0[",1.0,0.0,"[101.3, 99.0[",Working,0,0,*,"[10.0, 11.9[",0,Married,2,-51,0,12/11/16
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[51.0, 60.0[",1.0,0.0,"[101.3, 99.0[",Working,0,0,*,"[10.0, 11.9[",0,Married,2,-13,0,12/1/20
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[51.0, 60.0[",1.0,0.0,"[101.3, 99.0[",Working,0,0,*,"[10.0, 11.9[",0,Married,2,-50,0,12/12/16
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[51.0, 60.0[",1.0,0.0,"[101.3, 99.0[",Working,0,0,*,"[10.0, 11.9[",0,Married,2,-34,0,12/4/18
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[51.0, 60.0[",1.0,0.0,"[101.3, 99.0[",Working,0,0,*,"[10.0, 11.9[",0,Married,2,-59,0,12/3/16
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[51.0, 60.0[",1.0,0.0,"[101.3, 99.0[",Commercial associate,0,0,*,"[10.0, 11.9[",0,Married,2,-7,0,12/7/20
*,F,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[51.0, 60.0[",1.0,0.0,"[101.3, 99.0[",State servant,0,0,*,"[10.0, 11.9[",0,Married,2,-27,0,12/11/18
*,F,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[51.0, 60.0[",1.0,0.0,"[101.3, 99.0[",State servant,0,0,*,"[10.0, 11.9[",0,Married,2,-28,0,12/10/18
*,F,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[51.0, 60.0[",1.0,0.0,"[101.3, 99.0[",State servant,0,0,*,"[10.0, 11.9[",0,Married,2,-39,0,12/11/17
*,F,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[51.0, 60.0[",1.0,0.0,"[101.3, 99.0[",State servant,0,0,*,"[10.0, 11.9[",0,Married,2,-19,0,12/7/19
*,F,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[51.0, 60.0[",1.0,0.0,"[101.3, 99.0[",State servant,0,0,*,"[10.0, 11.9[",0,Married,2,-56,0,12/6/16
*,F,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[51.0, 60.0[",1.0,0.0,"[101.3, 99.0[",State servant,0,0,*,"[10.0, 11.9[",0,Married,2,-42,0,12/8/17
*,F,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[51.0, 60.0[",1.0,0.0,"[101.3, 99.0[",State servant,0,0,*,"[10.0, 11.9[",0,Married,2,-31,0,12/7/18
*,F,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[51.0, 60.0[",1.0,0.0,"[101.3, 99.0[",State servant,0,0,*,"[10.0, 11.9[",0,Married,2,-12,0,12/2/20
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[51.0, 60.0[",1.0,0.0,"[101.3, 99.0[",Working,1,0,*,"[10.0, 11.9[",0,Married,2,-60,0,12/2/16
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[51.0, 60.0[",1.0,0.0,"[101.3, 99.0[",Working,1,0,*,"[10.0, 11.9[",0,Married,2,-2,0,12/12/20
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[51.0, 60.0[",1.0,0.0,"[101.3, 99.0[",Working,1,0,*,"[10.0, 11.9[",0,Married,2,-37,0,12/1/18
*,F,N,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[51.0, 60.0[",1.0,0.0,"[101.3, 99.0[",Working,1,0,*,"[10.0, 11.9[",0,Married,2,-50,0,12/12/16
*,M,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[51.0, 60.0[",1.0,0.0,"[123.8, 139.5[",Commercial associate,1,0,*,"[10.0, 11.9[",0,Married,2,-42,0,12/8/17
*,M,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[51.0, 60.0[",1.0,0.0,"[123.8, 139.5[",Commercial associate,1,0,*,"[10.0, 11.9[",0,Married,2,-30,0,12/8/18
*,M,Y,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[51.0, 60.0[",1.0,0.0,"[123.8, 139.5[",Commercial associate,1,0,*,"[10.0, 11.9[",0,Married,2,-28,0,12/10/18
*,F,N,N,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[51.0, 60.0[",1.0,0.0,"[123.8, 139.5[",Working,1,0,*,"[10.0, 11.9[",0,Married,2,-47,0,12/3/17
*,M,Y,Y,{Secondary / secondary special},"{Co-op apartment, House / apartment}","[51.0, 60.0[",1.0,0.0,"[123.8, 139.5[",Working,1,0,*,"[10.0, 11.9[",0,Married,2,-17,0,12/9/19
