id,gender,car,owns_house,edutp,houtp,age,has_mobilephone,has_phone,inc,inctp,wkphone,email,occyp,year_employed,chldno,famtp,famsize,begin_month,target,statementdate
5061601.0,F,N,Y,Secondary / secondary special,House / apartment,54.0,1.0,1.0,62.7,Working,1,0,Sales staff,0.9,0,Separated,1,-6,0,12/8/20
5061786.0,M,N,Y,Secondary / secondary special,House / apartment,39.0,1.0,1.0,135.0,Working,0,1,Laborers,2.6,1,Married,3,-17,0,12/9/19
5028410.0,F,Y,Y,Secondary / secondary special,House / apartment,40.0,1.0,0.0,247.5,Commercial associate,0,0,Sales staff,3.9,0,Married,2,-6,0,12/8/20
5062236.0,F,Y,N,Secondary / secondary special,House / apartment,53.0,1.0,0.0,315.0,Working,0,0,Managers,11.1,0,Married,2,-57,0,12/5/16
5066875.0,M,Y,Y,Secondary / secondary special,House / apartment,38.0,1.0,0.0,270.0,Working,0,0,Laborers,4.3,0,Single / not married,1,-2,0,12/12/20
5067623.0,F,N,N,Secondary / secondary special,House / apartment,45.0,1.0,0.0,67.5,Working,0,0,Laborers,19.1,1,Married,3,-24,0,12/2/19
5067982.0,M,Y,Y,Higher education,With parents,55.0,1.0,0.0,153.0,Working,0,1,Managers,20.9,0,Separated,1,-56,0,12/6/16
5035631.0,M,Y,Y,Higher education,House / apartment,50.0,1.0,0.0,337.5,Working,0,0,Managers,18.5,0,Married,2,-34,0,12/4/18
5035775.0,F,N,Y,Secondary / secondary special,House / apartment,49.0,1.0,0.0,225.0,Working,0,0,Sales staff,3.4,0,Married,2,-22,0,12/4/19
5069126.0,F,Y,Y,Secondary / secondary special,House / apartment,37.0,1.0,0.0,247.5,Commercial associate,0,0,Accountants,3.6,1,Separated,2,-4,0,12/10/20
5146173.0,F,Y,Y,Higher education,Municipal apartment,29.0,1.0,0.0,180.0,Working,0,0,Laborers,8.3,2,Single / not married,3,-14,0,12/12/19
5115456.0,F,Y,Y,Higher education,House / apartment,49.0,1.0,1.0,270.0,Commercial associate,0,0,Accountants,1.7,0,Married,2,-12,0,12/2/20
5041634.0,M,Y,Y,Secondary / secondary special,House / apartment,42.0,1.0,0.0,234.0,Working,0,0,Laborers,8.3,0,Married,2,-10,0,12/4/20
5074699.0,F,N,Y,Higher education,House / apartment,61.0,1.0,0.0,157.5,Working,0,0,Laborers,29.0,0,Single / not married,1,-25,0,12/1/19
5079075.0,F,N,Y,Secondary / secondary special,House / apartment,43.0,1.0,0.0,216.0,Working,1,0,Core staff,4.5,0,Married,2,-23,0,12/3/19
5116566.0,F,N,Y,Secondary / secondary special,House / apartment,29.0,1.0,1.0,180.0,Working,1,0,Sales staff,10.6,1,Married,3,-37,0,12/1/18
5088023.0,M,Y,Y,Secondary / secondary special,House / apartment,43.0,1.0,0.0,135.0,Working,0,0,Laborers,5.4,0,Married,2,-6,0,12/8/20
5088453.0,F,N,Y,Secondary / secondary special,House / apartment,63.0,1.0,1.0,157.5,State servant,0,0,Drivers,5.6,0,Widow,1,-12,0,12/2/20
5117321.0,M,Y,Y,Higher education,House / apartment,48.0,1.0,0.0,315.0,Commercial associate,0,0,High skill tech staff,1.3,1,Married,3,-6,0,12/8/20
5117402.0,M,N,N,Secondary / secondary special,House / apartment,26.0,1.0,0.0,180.0,Commercial associate,0,0,Laborers,5.4,0,Single / not married,1,-2,0,12/12/20
5088972.0,F,Y,N,Secondary / secondary special,House / apartment,49.0,1.0,1.0,31.5,Commercial associate,1,0,Cleaning staff,21.2,0,Married,2,-34,0,12/4/18
5118051.0,F,Y,Y,Higher education,House / apartment,41.0,1.0,0.0,180.0,Working,0,0,Managers,0.7,1,Married,3,-8,0,12/6/20
5090238.0,F,N,Y,Higher education,House / apartment,41.0,1.0,1.0,135.0,Working,1,1,Laborers,0.9,2,Married,4,-20,0,12/6/19
5090278.0,F,N,Y,Higher education,House / apartment,35.0,1.0,0.0,193.5,State servant,0,1,Managers,2.8,1,Civil marriage,3,-17,0,12/9/19
5090370.0,F,N,Y,Secondary / secondary special,House / apartment,49.0,1.0,0.0,112.5,Working,0,0,Core staff,18.9,0,Married,2,-58,0,12/4/16
5090734.0,F,N,N,Secondary / secondary special,With parents,42.0,1.0,0.0,67.5,Commercial associate,0,0,Laborers,1.1,0,Married,2,-7,0,12/7/20
5126006.0,M,Y,Y,Secondary / secondary special,House / apartment,37.0,1.0,0.0,171.0,Working,0,0,Core staff,3.4,2,Married,4,-38,0,12/12/17
5091619.0,F,Y,Y,Higher education,House / apartment,33.0,1.0,0.0,135.0,Commercial associate,1,0,Accountants,10.9,0,Married,2,-7,0,12/7/20
5126506.0,F,Y,N,Secondary / secondary special,House / apartment,38.0,1.0,0.0,270.0,Working,1,0,High skill tech staff,18.5,0,Married,2,-18,0,12/8/19
5092059.0,F,N,Y,Secondary / secondary special,House / apartment,28.0,1.0,1.0,202.5,Commercial associate,1,0,Sales staff,9.2,0,Single / not married,1,-55,0,12/7/16
5095102.0,F,N,Y,Higher education,House / apartment,38.0,1.0,1.0,202.5,Working,0,0,High skill tech staff,8.9,2,Married,4,-2,0,12/12/20
5095221.0,M,Y,Y,Secondary / secondary special,House / apartment,44.0,1.0,0.0,180.0,Working,0,0,Drivers,3.3,2,Married,4,-33,0,12/5/18
5095234.0,M,N,Y,Secondary / secondary special,House / apartment,27.0,1.0,1.0,180.0,Working,1,0,Laborers,3.3,0,Married,2,-7,0,12/7/20
5135540.0,M,Y,Y,Secondary / secondary special,Co-op apartment,31.0,1.0,0.0,202.5,Working,0,0,Managers,7.5,5,Married,7,-19,0,12/7/19
5136984.0,M,Y,N,Secondary / secondary special,House / apartment,34.0,1.0,0.0,247.5,Working,1,0,Managers,9.1,0,Single / not married,1,-30,0,12/8/18
5137085.0,M,Y,N,Secondary / secondary special,House / apartment,40.0,1.0,0.0,180.0,Commercial associate,1,0,Laborers,0.8,1,Married,3,-30,0,12/8/18
5137405.0,F,N,N,Higher education,House / apartment,47.0,1.0,0.0,157.5,Working,0,0,Medicine staff,8.2,0,Separated,1,-35,0,12/3/18
5142435.0,F,N,Y,Higher education,House / apartment,61.0,1.0,0.0,157.5,State servant,0,0,Managers,20.9,0,Married,2,-7,0,12/7/20
5142723.0,F,N,N,Higher education,House / apartment,37.0,1.0,0.0,135.0,Working,1,0,Accountants,17.4,2,Civil marriage,4,-37,0,12/1/18
5143015.0,M,N,N,Secondary / secondary special,Rented apartment,40.0,1.0,0.0,180.0,Commercial associate,0,0,Laborers,8.7,0,Civil marriage,2,-16,0,12/10/19
5106048.0,F,Y,N,Higher education,House / apartment,34.0,1.0,0.0,81.0,Working,1,0,Sales staff,8.3,2,Married,4,-34,0,12/4/18
5111097.0,F,N,N,Secondary / secondary special,House / apartment,29.0,1.0,1.0,112.5,Working,0,0,Core staff,8.2,0,Married,2,-25,0,12/1/19
5111101.0,F,N,Y,Secondary / secondary special,House / apartment,36.0,1.0,0.0,202.5,Working,0,0,Laborers,3.3,1,Married,3,-22,0,12/4/19
5112628.0,F,N,Y,Higher education,House / apartment,54.0,1.0,1.0,675.0,Commercial associate,0,0,Managers,12.2,0,Married,2,-20,0,12/6/19
5145733.0,M,Y,N,Secondary / secondary special,House / apartment,26.0,1.0,0.0,292.5,Commercial associate,0,0,Drivers,2.7,1,Married,3,-17,0,12/9/19
5113024.0,F,N,Y,Secondary / secondary special,House / apartment,37.0,1.0,1.0,90.0,State servant,0,0,Medicine staff,15.9,0,Married,2,-18,0,12/8/19
5113288.0,F,Y,Y,Incomplete higher,House / apartment,31.0,1.0,1.0,121.5,Working,1,0,Core staff,0.3,2,Married,4,-23,0,12/3/19
5113294.0,F,Y,Y,Incomplete higher,House / apartment,31.0,1.0,1.0,121.5,Working,1,0,Core staff,0.3,2,Married,4,-34,0,12/4/18
5146205.0,F,Y,Y,Secondary / secondary special,House / apartment,28.0,1.0,0.0,202.5,Working,0,0,Sales staff,6.2,1,Married,3,-23,0,12/3/19
5113534.0,F,N,Y,Secondary / secondary special,House / apartment,57.0,1.0,0.0,157.5,Working,0,0,Laborers,4.9,0,Married,2,-9,0,12/5/20
5113829.0,F,N,Y,Higher education,House / apartment,55.0,1.0,1.0,157.5,State servant,1,0,Core staff,0.6,0,Married,2,-17,0,12/9/19
5115437.0,M,Y,Y,Secondary / secondary special,House / apartment,47.0,1.0,0.0,360.0,Working,0,0,Drivers,8.9,0,Married,2,-12,0,12/2/20
5149911.0,F,Y,Y,Secondary / secondary special,House / apartment,43.0,1.0,0.0,112.5,Working,0,0,Sales staff,7.4,0,Married,2,-13,0,12/1/20
5149962.0,F,N,Y,Secondary / secondary special,House / apartment,39.0,1.0,0.0,180.0,Working,0,0,Sales staff,8.1,0,Single / not married,1,-30,0,12/8/18
5041786.0,F,N,N,Secondary / secondary special,House / apartment,35.0,1.0,0.0,67.5,State servant,0,0,Sales staff,1.0,0,Married,2,-31,0,12/7/18
5009367.0,M,Y,N,Higher education,House / apartment,41.0,1.0,0.0,180.0,Commercial associate,1,0,Drivers,1.6,0,Civil marriage,2,-43,0,12/7/17
5042235.0,F,N,Y,Secondary / secondary special,House / apartment,35.0,1.0,0.0,112.5,Commercial associate,1,0,Sales staff,17.2,0,Single / not married,1,-22,0,12/4/19
5042319.0,M,N,Y,Incomplete higher,House / apartment,24.0,1.0,1.0,202.5,Working,0,1,Core staff,0.3,0,Civil marriage,2,-10,0,12/4/20
5045158.0,F,N,Y,Secondary / secondary special,House / apartment,26.0,1.0,1.0,58.5,Working,1,0,Core staff,2.9,1,Civil marriage,3,-8,0,12/6/20
5046446.0,F,N,N,Secondary / secondary special,With parents,45.0,1.0,0.0,67.5,Working,0,0,Cleaning staff,0.3,0,Married,2,-25,0,12/1/19
5021544.0,F,N,Y,Secondary / secondary special,House / apartment,57.0,1.0,0.0,202.5,Commercial associate,0,0,Medicine staff,4.3,0,Married,2,-59,0,12/3/16
5048348.0,F,N,Y,Secondary / secondary special,House / apartment,45.0,1.0,0.0,90.0,Working,1,0,High skill tech staff,19.7,0,Widow,1,-7,0,12/7/20
5050542.0,M,N,N,Higher education,House / apartment,46.0,1.0,0.0,225.0,Working,1,0,Laborers,8.5,2,Civil marriage,4,-46,0,12/4/17
5022184.0,F,N,N,Secondary / secondary special,House / apartment,42.0,1.0,0.0,135.0,Commercial associate,0,0,High skill tech staff,21.9,1,Separated,2,-15,0,12/11/19
5090079.0,F,Y,Y,Higher education,House / apartment,33.0,1.0,0.0,202.5,Working,0,0,Managers,4.1,0,Widow,1,-27,0,12/11/18
5022896.0,M,N,Y,Incomplete higher,House / apartment,37.0,1.0,0.0,315.0,Working,1,0,Laborers,7.1,0,Married,2,-15,0,12/11/19
5024353.0,M,Y,Y,Secondary / secondary special,With parents,46.0,1.0,0.0,585.0,Commercial associate,0,0,Drivers,4.5,0,Married,2,-24,0,12/2/19
5024639.0,F,Y,Y,Higher education,House / apartment,28.0,1.0,0.0,180.0,Commercial associate,0,0,Managers,4.7,0,Married,2,-29,0,12/9/18
5054159.0,F,Y,N,Secondary / secondary special,House / apartment,38.0,1.0,0.0,315.0,Commercial associate,1,0,High skill tech staff,4.7,0,Civil marriage,2,-3,0,12/11/20
5024989.0,M,N,N,Secondary / secondary special,With parents,31.0,1.0,0.0,81.0,Working,1,0,Laborers,1.8,0,Married,2,-21,0,12/5/19
5025200.0,F,N,Y,Secondary / secondary special,House / apartment,45.0,1.0,0.0,225.0,Commercial associate,0,0,Sales staff,7.8,0,Single / not married,1,-1,0,12/1/21
5025962.0,F,N,Y,Secondary / secondary special,House / apartment,37.0,1.0,0.0,130.5,Working,0,0,Core staff,15.0,0,Married,2,-16,0,12/10/19
5061126.0,F,N,Y,Higher education,House / apartment,37.0,1.0,0.0,324.0,State servant,0,0,Managers,13.1,1,Married,3,-48,0,12/2/17
5061880.0,F,N,Y,Higher education,House / apartment,52.0,1.0,0.0,292.5,Commercial associate,1,0,Sales staff,13.3,0,Married,2,-14,0,12/12/19
5062521.0,F,N,Y,Higher education,House / apartment,37.0,1.0,1.0,112.5,Working,0,0,Sales staff,6.0,1,Married,3,-6,0,12/8/20
5065337.0,M,Y,Y,Secondary / secondary special,House / apartment,51.0,1.0,0.0,202.5,Working,0,0,Laborers,10.6,1,Married,3,-41,0,12/9/17
5029407.0,F,N,N,Secondary / secondary special,Rented apartment,47.0,1.0,0.0,90.0,State servant,0,0,Core staff,3.1,0,Married,2,-17,0,12/9/19
5066840.0,M,Y,Y,Secondary / secondary special,House / apartment,44.0,1.0,0.0,112.5,Working,0,1,Drivers,4.4,1,Married,3,-39,0,12/11/17
5033495.0,F,N,Y,Secondary / secondary special,House / apartment,40.0,1.0,0.0,126.0,Commercial associate,1,0,Laborers,4.1,3,Married,5,-25,0,12/1/19
5067175.0,F,N,N,Secondary / secondary special,House / apartment,57.0,1.0,0.0,122.4,Working,1,1,Medicine staff,3.2,0,Married,2,-15,0,12/11/19
5067223.0,F,Y,Y,Secondary / secondary special,House / apartment,47.0,1.0,0.0,391.5,Working,0,0,Core staff,19.9,0,Married,2,-29,0,12/9/18
5036012.0,M,Y,Y,Secondary / secondary special,House / apartment,29.0,1.0,1.0,135.0,Commercial associate,0,0,Laborers,7.0,1,Married,3,-6,0,12/8/20
5036317.0,F,N,Y,Secondary / secondary special,House / apartment,49.0,1.0,0.0,112.5,Commercial associate,0,0,Security staff,1.5,0,Single / not married,1,-40,0,12/10/17
5068586.0,F,N,Y,Secondary / secondary special,House / apartment,45.0,1.0,1.0,121.5,Working,0,0,Sales staff,2.6,1,Married,3,0,0,12/2/21
5068606.0,F,N,Y,Secondary / secondary special,House / apartment,43.0,1.0,1.0,360.0,Working,0,0,Sales staff,1.8,2,Married,4,-11,0,12/3/20
5069052.0,M,Y,N,Secondary / secondary special,House / apartment,49.0,1.0,0.0,225.0,Commercial associate,0,0,Laborers,6.8,0,Married,2,-47,0,12/3/17
5146290.0,F,N,Y,Secondary / secondary special,House / apartment,44.0,1.0,0.0,180.0,State servant,1,0,Core staff,20.2,0,Civil marriage,2,-50,0,12/12/16
5041261.0,F,N,Y,Higher education,House / apartment,51.0,1.0,1.0,99.0,State servant,1,0,Laborers,22.7,0,Married,2,-39,0,12/11/17
5115591.0,F,Y,Y,Higher education,House / apartment,57.0,1.0,1.0,463.5,Working,1,0,Managers,11.2,0,Married,2,-37,0,12/1/18
5078802.0,F,N,Y,Secondary / secondary special,House / apartment,52.0,1.0,0.0,306.0,Working,0,0,High skill tech staff,8.2,0,Married,2,-60,1,12/2/16
5085659.0,F,N,N,Secondary / secondary special,Rented apartment,37.0,1.0,0.0,135.0,Working,0,0,Laborers,3.8,0,Single / not married,1,-46,0,12/4/17
5085966.0,F,N,Y,Secondary / secondary special,House / apartment,52.0,1.0,0.0,180.0,Working,0,0,Laborers,2.2,0,Single / not married,1,-54,0,12/8/16
5117139.0,M,N,Y,Secondary / secondary special,House / apartment,37.0,1.0,1.0,270.0,Commercial associate,0,0,Sales staff,6.0,1,Separated,2,-48,0,12/2/17
5117243.0,F,N,Y,Secondary / secondary special,House / apartment,36.0,1.0,0.0,112.5,Working,0,0,Laborers,6.5,2,Married,4,-41,0,12/9/17
5090903.0,F,N,N,Secondary / secondary special,Municipal apartment,53.0,1.0,0.0,90.0,Working,0,0,Laborers,1.2,0,Married,2,-37,0,12/1/18
5089508.0,F,Y,N,Secondary / secondary special,Rented apartment,38.0,1.0,1.0,405.0,Working,1,1,Core staff,4.6,1,Married,3,-48,0,12/2/17
5118197.0,F,N,N,Secondary / secondary special,Office apartment,44.0,1.0,0.0,171.0,Working,1,0,Drivers,24.3,0,Separated,1,-5,0,12/9/20
5089594.0,M,Y,N,Secondary / secondary special,House / apartment,38.0,1.0,0.0,315.0,Commercial associate,0,0,Managers,2.7,0,Civil marriage,2,-42,0,12/8/17
5089596.0,M,Y,N,Secondary / secondary special,House / apartment,38.0,1.0,0.0,315.0,Commercial associate,0,0,Managers,2.7,0,Civil marriage,2,-11,0,12/3/20
5090014.0,M,Y,Y,Incomplete higher,House / apartment,33.0,1.0,0.0,225.0,Working,0,0,Laborers,4.3,0,Married,2,-18,0,12/8/19
5090137.0,F,N,Y,Secondary / secondary special,House / apartment,35.0,1.0,0.0,337.5,Working,0,1,Core staff,9.1,1,Married,3,-11,0,12/3/20
5125203.0,F,N,Y,Incomplete higher,House / apartment,51.0,1.0,0.0,202.5,Working,0,0,Core staff,20.0,0,Single / not married,1,0,0,12/2/21
5125225.0,F,N,Y,Higher education,House / apartment,38.0,1.0,0.0,157.5,Commercial associate,0,0,High skill tech staff,0.2,2,Married,4,-40,0,12/10/17
5125682.0,F,N,Y,Secondary / secondary special,House / apartment,39.0,1.0,0.0,225.0,Commercial associate,0,0,Realty agents,10.1,1,Married,3,-28,0,12/10/18
5095166.0,M,Y,Y,Higher education,House / apartment,38.0,1.0,0.0,252.0,Commercial associate,0,0,Drivers,7.3,0,Married,2,-10,0,12/4/20
5095312.0,F,Y,Y,Higher education,House / apartment,34.0,1.0,0.0,225.0,Working,0,0,Core staff,10.2,0,Married,2,-8,0,12/6/20
5095314.0,F,Y,Y,Higher education,House / apartment,34.0,1.0,0.0,225.0,Working,0,0,Core staff,10.2,0,Married,2,-17,0,12/9/19
5095430.0,F,N,Y,Higher education,House / apartment,51.0,1.0,0.0,292.5,Working,0,0,High skill tech staff,25.4,0,Married,2,-31,0,12/7/18
5095996.0,M,Y,N,Secondary / secondary special,House / apartment,53.0,1.0,1.0,234.0,Working,1,0,Laborers,2.4,0,Married,2,-32,0,12/6/18
5118261.0,M,N,N,Incomplete higher,House / apartment,40.0,1.0,1.0,450.0,Commercial associate,1,0,Managers,11.4,0,Married,2,-53,0,12/9/16
5100030.0,F,N,N,Secondary / secondary special,House / apartment,37.0,1.0,0.0,135.0,Working,1,0,Laborers,3.4,2,Separated,3,-14,0,12/12/19
5118623.0,F,N,N,Incomplete higher,House / apartment,40.0,1.0,1.0,180.0,Commercial associate,1,0,High skill tech staff,20.3,1,Married,3,-48,0,12/2/17
5105790.0,M,N,N,Incomplete higher,House / apartment,25.0,1.0,0.0,121.5,State servant,1,0,Laborers,4.4,0,Single / not married,1,-28,0,12/10/18
5105930.0,M,N,N,Secondary / secondary special,House / apartment,31.0,1.0,0.0,112.5,Working,0,0,Laborers,12.2,0,Separated,1,-44,0,12/6/17
5143157.0,F,Y,N,Higher education,House / apartment,52.0,1.0,1.0,652.5,Working,1,1,Managers,1.0,0,Single / not married,1,-52,0,12/10/16
5113336.0,M,N,Y,Secondary / secondary special,House / apartment,58.0,1.0,0.0,81.0,Working,0,0,Security staff,7.4,0,Single / not married,1,-23,0,12/3/19
5148999.0,F,Y,Y,Higher education,House / apartment,43.0,1.0,0.0,202.5,Commercial associate,0,0,Accountants,4.5,1,Married,3,-14,0,12/12/19
5149087.0,F,N,Y,Secondary / secondary special,House / apartment,45.0,1.0,0.0,76.5,Working,0,0,Sales staff,5.0,0,Married,2,-57,0,12/5/16
5090166.0,F,N,Y,Secondary / secondary special,House / apartment,42.0,1.0,0.0,675.0,Commercial associate,0,0,Security staff,2.4,1,Single / not married,2,-18,1,12/8/19
5008830.0,F,N,Y,Secondary / secondary special,House / apartment,27.0,1.0,1.0,157.5,Working,0,0,Laborers,4.0,0,Married,2,-31,0,12/7/18
5009276.0,M,N,N,Secondary / secondary special,Municipal apartment,40.0,1.0,1.0,180.0,Commercial associate,0,0,Laborers,6.7,0,Married,2,-15,0,12/11/19
5042207.0,F,N,N,Higher education,House / apartment,29.0,1.0,1.0,225.0,Commercial associate,1,0,Drivers,1.2,0,Married,2,-35,0,12/3/18
5010120.0,M,Y,Y,Secondary / secondary special,House / apartment,39.0,1.0,0.0,315.0,Working,0,0,Managers,2.5,0,Married,2,-29,0,12/9/18
5047974.0,M,Y,Y,Higher education,House / apartment,26.0,1.0,0.0,157.5,Working,0,0,Laborers,8.2,1,Married,3,-20,0,12/6/19
5021518.0,F,N,Y,Secondary / secondary special,House / apartment,50.0,1.0,1.0,144.0,State servant,0,0,High skill tech staff,27.7,0,Married,2,-26,0,12/12/18
5021717.0,F,Y,Y,Secondary / secondary special,House / apartment,47.0,1.0,1.0,180.0,Commercial associate,0,0,Sales staff,8.2,0,Married,2,-23,0,12/3/19
5051004.0,F,N,N,Higher education,House / apartment,29.0,1.0,0.0,306.0,Commercial associate,0,0,Managers,3.7,0,Married,2,-39,0,12/11/17
5022577.0,M,N,Y,Secondary / secondary special,House / apartment,23.0,1.0,0.0,202.5,Working,0,0,Laborers,1.6,0,Single / not married,1,-8,0,12/6/20
5023422.0,F,Y,Y,Higher education,House / apartment,45.0,1.0,1.0,225.0,Commercial associate,0,0,Managers,7.3,1,Married,3,-19,0,12/7/19
5053753.0,F,N,Y,Higher education,House / apartment,28.0,1.0,0.0,135.0,Commercial associate,0,0,Sales staff,2.7,1,Married,3,-16,0,12/10/19
5024567.0,F,N,N,Secondary / secondary special,House / apartment,32.0,1.0,1.0,270.0,Working,0,1,High skill tech staff,5.9,0,Single / not married,1,-32,0,12/6/18
5025135.0,M,Y,Y,Secondary / secondary special,House / apartment,34.0,1.0,1.0,157.5,Working,1,0,Drivers,10.0,0,Married,2,-41,0,12/9/17
5061137.0,F,N,Y,Higher education,House / apartment,39.0,1.0,0.0,58.5,Working,0,0,Core staff,16.3,2,Married,4,-44,0,12/6/17
5061312.0,F,N,Y,Secondary / secondary special,House / apartment,53.0,1.0,1.0,202.5,Working,1,1,Laborers,18.1,0,Married,2,-40,0,12/10/17
5061314.0,F,N,Y,Secondary / secondary special,House / apartment,53.0,1.0,1.0,202.5,Working,1,1,Laborers,18.1,0,Married,2,-19,0,12/7/19
5028606.0,M,N,N,Secondary / secondary special,House / apartment,40.0,1.0,0.0,283.5,Working,0,0,High skill tech staff,6.9,2,Married,4,-7,0,12/7/20
5062219.0,F,N,Y,Higher education,House / apartment,36.0,1.0,0.0,153.0,Commercial associate,0,0,Accountants,3.6,2,Married,4,-27,0,12/11/18
5062404.0,M,Y,Y,Secondary / secondary special,House / apartment,29.0,1.0,0.0,202.5,Commercial associate,0,1,High skill tech staff,8.1,0,Single / not married,1,-16,0,12/10/19
5028851.0,M,Y,Y,Secondary / secondary special,House / apartment,38.0,1.0,0.0,157.5,Working,0,0,Laborers,8.5,1,Married,3,-40,0,12/10/17
5028917.0,F,Y,Y,Secondary / secondary special,House / apartment,47.0,1.0,0.0,112.5,Working,0,0,Sales staff,4.9,0,Married,2,-35,0,12/3/18
5033886.0,M,N,Y,Secondary / secondary special,House / apartment,24.0,1.0,0.0,135.0,Working,0,0,Low-skill Laborers,1.6,0,Civil marriage,2,-9,0,12/5/20
5068114.0,F,N,Y,Higher education,House / apartment,55.0,1.0,1.0,450.0,State servant,0,1,Core staff,8.5,0,Single / not married,1,-7,0,12/7/20
5068538.0,F,Y,Y,Secondary / secondary special,House / apartment,54.0,1.0,0.0,337.5,Working,0,0,Sales staff,8.9,0,Single / not married,1,-35,0,12/3/18
5068634.0,F,Y,Y,Secondary / secondary special,House / apartment,58.0,1.0,0.0,216.0,Working,0,0,Managers,10.0,0,Married,2,-49,0,12/1/17
5146484.0,F,N,Y,Secondary / secondary special,House / apartment,51.0,1.0,1.0,90.0,Commercial associate,0,0,Laborers,8.6,0,Married,2,-59,0,12/3/16
5068975.0,F,N,Y,Higher education,House / apartment,48.0,1.0,1.0,292.5,Working,0,1,Managers,4.6,0,Single / not married,1,-26,0,12/12/18
5036885.0,M,N,Y,Secondary / secondary special,House / apartment,38.0,1.0,1.0,202.5,Working,1,0,Laborers,9.8,3,Married,5,-34,0,12/4/18
5140128.0,F,Y,Y,Secondary / secondary special,House / apartment,51.0,1.0,0.0,126.0,Working,0,0,Core staff,5.8,0,Single / not married,1,-5,0,12/9/20
5037170.0,F,N,Y,Secondary / secondary special,House / apartment,60.0,1.0,0.0,162.0,Commercial associate,0,0,Accountants,9.5,0,Married,2,-51,0,12/11/16
5038746.0,M,Y,Y,Higher education,With parents,39.0,1.0,0.0,157.5,Commercial associate,0,0,Drivers,1.7,2,Married,4,-28,0,12/10/18
5038754.0,M,Y,Y,Higher education,With parents,39.0,1.0,0.0,157.5,Commercial associate,0,0,Drivers,1.7,2,Married,4,-28,0,12/10/18
5041174.0,F,N,Y,Incomplete higher,Municipal apartment,29.0,1.0,1.0,180.0,Working,1,0,Core staff,0.2,1,Married,3,-7,0,12/7/20
5115934.0,F,N,Y,Higher education,House / apartment,26.0,1.0,1.0,180.0,Working,0,0,Managers,1.8,0,Civil marriage,2,-7,0,12/7/20
5078909.0,F,Y,Y,Higher education,House / apartment,55.0,1.0,0.0,202.5,Working,0,0,Accountants,20.6,0,Married,2,-23,0,12/3/19
5116425.0,F,N,N,Secondary / secondary special,House / apartment,28.0,1.0,1.0,126.0,Working,1,0,High skill tech staff,4.9,2,Married,4,-29,0,12/9/18
5088805.0,M,Y,Y,Secondary / secondary special,House / apartment,38.0,1.0,1.0,225.0,State servant,1,0,High skill tech staff,10.1,0,Married,2,-12,0,12/2/20
5118551.0,F,Y,Y,Secondary / secondary special,House / apartment,43.0,1.0,0.0,157.5,Working,0,0,Laborers,3.7,1,Married,3,-13,0,12/1/20
5125495.0,M,Y,Y,Incomplete higher,House / apartment,44.0,1.0,1.0,315.0,Working,0,0,Managers,6.6,0,Married,2,-16,0,12/10/19
5126073.0,F,N,Y,Higher education,House / apartment,35.0,1.0,1.0,225.0,Commercial associate,1,0,Sales staff,3.2,0,Civil marriage,2,-17,0,12/9/19
5091415.0,F,N,Y,Secondary / secondary special,House / apartment,48.0,1.0,0.0,135.0,Working,1,0,Laborers,5.2,0,Single / not married,1,-36,0,12/2/18
5091953.0,F,N,Y,Secondary / secondary special,House / apartment,42.0,1.0,0.0,135.0,Commercial associate,0,0,Laborers,1.4,0,Married,2,-14,0,12/12/19
5092414.0,M,Y,Y,Secondary / secondary special,House / apartment,38.0,1.0,0.0,225.0,Commercial associate,0,1,Laborers,6.4,0,Married,2,-16,0,12/10/19
5132304.0,M,Y,Y,Secondary / secondary special,House / apartment,34.0,1.0,0.0,184.5,Working,0,0,Drivers,3.3,0,Married,2,-50,0,12/12/16
5095862.0,F,N,N,Secondary / secondary special,House / apartment,57.0,1.0,0.0,225.0,Working,0,0,Accountants,15.4,0,Widow,1,-19,0,12/7/19
5096926.0,F,N,N,Higher education,House / apartment,36.0,1.0,0.0,112.5,Working,1,0,Core staff,1.1,0,Married,2,-3,0,12/11/20
5097041.0,F,N,N,Higher education,House / apartment,43.0,1.0,1.0,337.5,Working,1,1,Sales staff,0.5,0,Widow,1,-6,0,12/8/20
5137438.0,F,N,N,Higher education,House / apartment,33.0,1.0,0.0,157.5,Commercial associate,1,0,Laborers,2.5,1,Married,3,-17,0,12/9/19
5117463.0,M,N,N,Higher education,House / apartment,36.0,1.0,0.0,202.5,Commercial associate,1,0,Core staff,3.4,1,Married,3,-21,0,12/5/19
5100019.0,M,Y,Y,Secondary / secondary special,House / apartment,47.0,1.0,0.0,157.5,Working,0,0,High skill tech staff,3.3,0,Married,2,-25,0,12/1/19
5142223.0,F,N,Y,Secondary / secondary special,House / apartment,27.0,1.0,0.0,112.5,Working,0,0,Core staff,2.4,1,Married,3,-38,0,12/12/17
5142301.0,F,N,Y,Secondary / secondary special,House / apartment,27.0,1.0,0.0,81.0,Commercial associate,0,0,Medicine staff,7.1,0,Single / not married,1,-42,0,12/8/17
5142395.0,F,N,Y,Secondary / secondary special,House / apartment,53.0,1.0,0.0,90.0,State servant,0,0,Core staff,14.0,0,Married,2,-28,0,12/10/18
5143031.0,M,Y,N,Secondary / secondary special,House / apartment,36.0,1.0,0.0,225.0,Commercial associate,0,0,Managers,0.6,0,Married,2,-33,0,12/5/18
